ID Patient, Illness, Patient X, Patient Y, ID Ambulance, Ambulance Specialty, Ambulance X, Ambulance Y, Distance A→P, Availability,Accepted, Hospital ID, Hospital X,Hospital Y,Hospital Specialty,Distance,Chosen Hospital
p48,heart,40,90,a44,bones,15,46,50,false,No,h17,12,72,bones,33,No
p48,heart,40,90,a32,bones,22,25,67,false,No,h27,26,89,heart,14,No
p48,heart,40,90,a20,brain,90,2,101,true,No,h39,86,17,heart,86,No
p48,heart,40,90,a40,bones,29,90,11,true,No,h76,16,64,heart,35,No
p48,heart,40,90,a46,blood,10,36,61,true,No,h64,45,80,bones,11,No
p48,heart,40,90,a58,heart,74,9,87,false,No,h7,49,14,blood,76,No
p48,heart,40,90,a34,bones,100,28,86,true,No,h88,2,12,brain,86,No
p48,heart,40,90,a22,bones,67,66,36,true,No,h40,12,34,blood,62,No
p48,heart,40,90,a76,heart,70,68,37,true,No,h52,56,95,heart,16,No
p48,heart,40,90,a3,bones,58,48,45,true,No,h43,87,70,heart,51,No
p48,heart,40,90,a64,bones,59,76,23,false,No,h31,58,55,brain,39,No
p48,heart,40,90,a52,brain,59,9,83,false,No,h67,78,42,heart,61,No
p48,heart,40,90,a66,heart,53,6,85,true,No,h55,43,20,bones,70,No
p48,heart,40,90,a78,heart,15,76,28,false,No,h100,84,9,brain,92,No
p48,heart,40,90,a54,blood,76,61,46,true,No,h4,24,86,bones,16,No
p48,heart,40,90,a1,brain,72,84,32,false,No,h92,31,11,heart,79,No
p48,heart,40,90,a42,blood,85,16,86,true,No,h80,73,60,blood,44,No
p48,heart,40,90,a30,blood,36,71,19,false,No,h79,89,97,bones,49,No
p48,heart,40,90,a43,heart,51,54,37,true,No,h94,10,87,bones,30,No
p48,heart,40,90,a31,bones,57,31,61,false,No,h82,46,6,heart,84,No
p48,heart,40,90,a7,heart,27,21,70,true,No,h70,53,77,blood,18,No
p48,heart,40,90,a80,brain,57,40,52,false,No,h83,31,98,heart,12,Yes
p48,heart,40,90,a92,blood,20,71,27,false,No,h95,95,9,bones,97,No
p48,heart,40,90,a18,heart,100,91,60,true,No,h71,61,94,blood,21,No
p48,heart,40,90,a88,blood,96,85,56,false,No,h73,46,23,heart,67,No
p48,heart,40,90,a10,brain,19,17,75,true,No,h85,34,40,blood,50,No
p48,heart,40,90,a39,brain,49,66,25,false,No,h97,88,56,heart,58,No
p48,heart,40,90,a27,blood,86,20,83,false,No,h1,84,58,heart,54,No
p48,heart,40,90,a71,bones,18,37,57,true,No,h2,6,23,blood,75,No
p48,heart,40,90,a83,heart,34,76,15,true,Yes,h61,100,33,brain,82,No
p48,heart,40,90,a15,heart,60,75,25,false,No,h50,100,49,blood,72,No
p48,heart,40,90,a95,bones,87,87,47,false,No,h62,11,79,heart,31,No
p48,heart,40,90,a69,bones,92,44,69,false,No,h91,9,18,blood,78,No
p48,heart,40,90,a45,heart,67,21,74,false,No,h78,96,95,bones,56,No
p48,heart,40,90,a57,heart,91,13,92,true,No,h66,67,49,brain,49,No
p48,heart,40,90,a33,blood,58,95,18,false,No,h30,73,100,blood,34,No
p48,heart,40,90,a21,brain,37,15,75,true,No,h54,21,12,blood,80,No
p48,heart,40,90,a49,brain,21,10,82,true,No,h42,57,88,heart,17,No
p48,heart,40,90,a37,heart,87,47,63,true,No,h46,90,6,blood,97,No
p48,heart,40,90,a61,heart,69,6,88,true,No,h58,21,39,blood,54,No
p48,heart,40,90,a13,heart,28,6,84,true,No,h10,88,67,bones,53,No
p48,heart,40,90,a73,bones,17,2,90,true,No,h36,33,51,heart,39,No
p48,heart,40,90,a25,blood,61,59,37,true,No,h74,97,56,blood,66,No
p48,heart,40,90,a97,brain,8,93,32,false,No,h72,72,47,blood,53,No
p48,heart,40,90,a85,heart,94,20,88,true,No,h25,21,27,bones,65,No
p48,heart,40,90,a8,heart,36,100,10,false,No,h96,97,45,blood,72,No
p48,heart,40,90,a99,bones,33,27,63,true,No,h77,31,70,bones,21,No
p48,heart,40,90,a87,bones,5,89,35,true,No,h65,33,34,blood,56,No
p48,heart,40,90,a75,heart,4,63,45,true,No,h75,66,45,heart,51,No
p48,heart,40,90,a6,brain,31,56,35,false,No,h5,74,83,heart,34,No
p48,heart,40,90,a63,blood,7,5,91,true,No,h63,13,53,heart,45,No
p48,heart,40,90,a89,bones,30,31,59,true,No,h48,80,75,bones,42,No
p48,heart,40,90,a4,heart,15,61,38,false,No,h34,63,39,brain,55,No
p48,heart,40,90,a77,bones,28,51,40,true,No,h22,70,25,brain,71,No
p48,heart,40,90,a100,blood,25,7,84,true,No,h38,28,37,brain,54,No
p48,heart,40,90,a65,brain,67,75,30,false,No,h12,20,61,heart,35,No
p48,heart,40,90,a53,brain,45,75,15,false,No,h24,51,2,blood,88,No
p48,heart,40,90,a79,bones,49,50,41,true,No,h14,2,3,blood,94,No
p48,heart,40,90,a41,bones,8,81,33,true,No,h18,58,34,blood,58,No
p48,heart,40,90,a2,blood,81,80,42,false,No,h26,27,58,bones,34,No
p48,heart,40,90,a55,blood,55,82,17,true,No,h16,84,55,blood,56,No
p48,heart,40,90,a67,heart,29,54,37,true,No,h28,52,11,heart,79,No
p49,brain,85,91,a96,blood,29,39,76,true,No,h23,36,47,brain,65,No
p49,brain,85,91,a84,bones,75,31,60,false,No,h35,56,37,brain,61,No
p49,brain,85,91,a72,blood,69,13,79,true,No,h47,79,62,blood,29,No
p49,brain,85,91,a51,brain,53,8,88,true,Yes,h59,31,38,bones,75,No
p49,brain,85,91,a35,bones,79,5,86,false,No,h93,9,89,brain,76,No
p49,brain,85,91,a14,blood,3,97,82,false,No,h11,7,26,brain,101,No
p49,brain,85,91,a59,brain,2,44,95,true,No,h81,64,61,brain,36,No
p49,brain,85,91,a11,bones,64,48,47,true,No,h68,3,85,heart,82,No
p49,brain,85,91,a60,brain,70,40,53,false,No,h56,45,76,blood,42,No
p49,brain,85,91,a38,brain,71,75,21,false,No,h20,86,3,bones,88,No
p49,brain,85,91,a47,brain,81,56,35,false,No,h44,85,39,blood,52,No
p49,brain,85,91,a17,blood,22,28,89,true,No,h32,18,10,brain,105,No
p49,brain,85,91,a23,bones,84,33,58,false,No,h90,57,2,bones,93,No
p49,brain,85,91,a26,brain,55,12,84,false,No,h6,82,96,blood,5,No
p49,brain,85,91,a29,heart,14,29,94,false,No,h89,3,75,bones,83,No
p49,brain,85,91,a81,brain,33,84,52,false,No,h87,50,73,blood,39,No
p49,brain,85,91,a93,brain,33,100,52,false,No,h51,70,13,heart,79,No
p49,brain,85,91,a19,heart,35,60,58,true,No,h75,66,45,heart,49,No
p49,brain,85,91,a90,bones,86,18,73,false,No,h8,37,94,blood,48,No
p49,brain,85,91,a91,brain,28,41,75,false,No,h63,13,53,heart,81,No
p49,brain,85,91,a16,heart,7,40,93,true,No,h53,82,87,brain,5,Yes
p49,brain,85,91,a70,blood,90,18,73,true,No,h77,31,70,bones,57,No
p49,brain,85,91,a9,blood,45,1,98,true,No,h41,1,93,bones,84,No
p49,brain,85,91,a82,blood,38,84,47,true,No,h65,33,34,blood,77,No
p49,brain,85,91,a98,bones,58,37,60,false,No,h84,43,39,heart,66,No
p49,brain,85,91,a86,heart,49,83,36,false,No,h96,97,45,blood,47,No
p49,brain,85,91,a5,blood,96,5,86,false,No,h60,42,95,blood,43,No
p49,brain,85,91,a74,brain,4,34,99,false,No,h86,100,72,bones,24,No
p49,brain,85,91,a36,blood,91,81,11,false,No,h3,94,17,heart,74,No
p49,brain,85,91,a50,brain,36,28,79,false,No,h72,72,47,blood,45,No
p49,brain,85,91,a48,heart,42,3,97,true,No,h99,53,69,heart,38,No
p49,brain,85,91,a62,brain,41,64,51,false,No,h74,97,56,blood,37,No
p49,brain,85,91,a12,bones,28,20,91,true,No,h98,5,53,blood,88,No
p49,brain,85,91,a24,bones,10,4,114,true,No,h5,74,83,heart,13,No
p49,brain,85,91,a56,brain,62,68,32,false,No,h13,5,13,blood,111,No
p49,brain,85,91,a68,brain,17,5,109,true,No,h25,21,27,bones,90,No
p49,brain,85,91,a44,bones,15,46,83,false,No,h37,1,96,blood,84,No
p49,brain,85,91,a32,bones,22,25,91,false,No,h49,7,35,brain,96,No
p49,brain,85,91,a20,brain,90,2,89,true,No,h33,89,9,brain,82,No
p49,brain,85,91,a40,bones,29,90,56,true,No,h45,59,39,brain,58,No
p49,brain,85,91,a46,blood,10,36,93,true,No,h9,38,67,heart,52,No
p49,brain,85,91,a58,heart,74,9,82,false,No,h21,58,96,blood,27,No
p49,brain,85,91,a34,bones,100,28,64,true,No,h57,32,68,heart,57,No
p49,brain,85,91,a22,bones,67,66,30,true,No,h69,87,1,brain,90,No
p49,brain,85,91,a76,heart,70,68,27,true,No,h19,51,17,heart,81,No
p49,brain,85,91,a3,bones,58,48,50,true,No,h15,64,15,blood,78,No
p49,brain,85,91,a64,bones,59,76,30,false,No,h29,55,14,bones,82,No
p49,brain,85,91,a52,brain,59,9,86,false,No,h17,12,72,bones,75,No
p49,brain,85,91,a66,heart,53,6,90,true,No,h27,26,89,heart,59,No
p49,brain,85,91,a78,heart,15,76,71,false,No,h39,86,17,heart,74,No
p49,brain,85,91,a54,blood,76,61,31,true,No,h76,16,64,heart,74,No
p49,brain,85,91,a1,brain,72,84,14,false,No,h64,45,80,bones,41,No
p49,brain,85,91,a42,blood,85,16,75,true,No,h7,49,14,blood,85,No
p49,brain,85,91,a30,blood,36,71,52,false,No,h88,2,12,brain,114,No
p49,brain,85,91,a43,heart,51,54,50,true,No,h40,12,34,blood,92,No
p49,brain,85,91,a31,bones,57,31,66,false,No,h52,56,95,heart,29,No
p49,brain,85,91,a7,heart,27,21,90,true,No,h43,87,70,heart,21,No
p49,brain,85,91,a80,brain,57,40,58,false,No,h31,58,55,brain,45,No
p49,brain,85,91,a92,blood,20,71,68,false,No,h67,78,42,heart,49,No
p49,brain,85,91,a18,heart,100,91,15,true,No,h55,43,20,bones,82,No
p49,brain,85,91,a88,blood,96,85,12,false,No,h100,84,9,brain,82,No
p49,brain,85,91,a10,brain,19,17,99,true,No,h4,24,86,bones,61,No
p49,brain,85,91,a39,brain,49,66,43,false,No,h92,31,11,heart,96,No
p49,brain,85,91,a28,brain,7,22,104,true,No,h80,73,60,blood,33,No
p49,brain,85,91,a94,blood,24,60,68,true,No,h79,89,97,bones,7,No
p49,brain,85,91,a27,blood,86,20,71,false,No,h94,10,87,bones,75,No
p49,brain,85,91,a71,bones,18,37,86,true,No,h82,46,6,heart,93,No
p49,brain,85,91,a83,heart,34,76,53,false,No,h70,53,77,blood,34,No
p49,brain,85,91,a15,heart,60,75,29,false,No,h83,31,98,heart,54,No
p49,brain,85,91,a95,bones,87,87,4,false,No,h95,95,9,bones,82,No
p49,brain,85,91,a69,bones,92,44,47,false,No,h2,6,23,blood,104,No
p49,brain,85,91,a45,heart,67,21,72,false,No,h46,90,6,blood,85,No
p49,brain,85,91,a57,heart,91,13,78,true,No,h71,61,94,blood,24,No
p49,brain,85,91,a33,blood,58,95,27,false,No,h85,34,40,blood,72,No
p49,brain,85,91,a21,brain,37,15,89,true,No,h34,63,39,brain,56,No
p49,brain,85,91,a49,brain,21,10,103,true,No,h28,52,11,heart,86,No
p49,brain,85,91,a37,heart,87,47,44,true,No,h54,21,12,blood,101,No
p49,brain,85,91,a61,heart,69,6,86,true,No,h66,67,49,brain,45,No
p49,brain,85,91,a13,heart,28,6,102,true,No,h14,2,3,blood,120,No
p49,brain,85,91,a73,bones,17,2,112,true,No,h38,28,37,brain,78,No
p49,brain,85,91,a25,blood,61,59,40,true,No,h48,80,75,bones,16,No
p49,brain,85,91,a97,brain,8,93,77,false,No,h50,100,49,blood,44,No
p49,brain,85,91,a85,heart,94,20,71,true,No,h12,20,61,heart,71,No
p49,brain,85,91,a8,heart,36,100,49,false,No,h36,33,51,heart,65,No
p49,brain,85,91,a99,bones,33,27,82,true,No,h10,88,67,bones,24,No
p49,brain,85,91,a87,bones,5,89,80,true,No,h18,58,34,blood,63,No
p49,brain,85,91,a75,heart,4,63,85,true,No,h58,21,39,blood,82,No
p49,brain,85,91,a6,brain,31,56,64,false,No,h97,88,56,heart,35,No
p49,brain,85,91,a63,blood,7,5,116,true,No,h22,70,25,brain,67,No
p49,brain,85,91,a89,bones,30,31,81,true,No,h1,84,58,heart,33,No
p49,brain,85,91,a4,heart,15,61,76,false,No,h61,100,33,brain,59,No
p49,brain,85,91,a77,bones,28,51,69,true,No,h78,96,95,bones,11,No
p49,brain,85,91,a100,blood,25,7,103,true,No,h26,27,58,bones,66,No
p49,brain,85,91,a65,brain,67,75,24,false,No,h91,9,18,blood,105,No
p49,brain,85,91,a53,brain,45,75,43,false,No,h42,57,88,heart,28,No
p49,brain,85,91,a79,bones,49,50,54,true,No,h30,73,100,blood,15,No
p49,brain,85,91,a41,bones,8,81,77,true,No,h62,11,79,heart,74,No
p49,brain,85,91,a2,blood,81,80,11,false,No,h16,84,55,blood,36,No
p49,brain,85,91,a55,blood,55,82,31,true,No,h73,46,23,heart,78,No
p49,brain,85,91,a67,heart,29,54,67,true,No,h24,51,2,blood,95,No
p50,blood,82,2,a96,blood,29,39,64,true,No,h35,56,37,brain,43,No
p50,blood,82,2,a47,brain,81,56,54,false,No,h23,36,47,brain,64,No
p50,blood,82,2,a51,brain,53,8,29,false,No,h47,79,62,blood,60,No
p50,blood,82,2,a59,brain,2,44,90,true,No,h59,31,38,bones,62,No
p50,blood,82,2,a23,bones,84,33,31,false,No,h93,9,89,brain,113,No
p50,blood,82,2,a11,bones,64,48,49,true,No,h11,7,26,brain,78,No
p50,blood,82,2,a35,bones,79,5,4,false,No,h81,64,61,brain,61,No
p50,blood,82,2,a60,brain,70,40,39,false,No,h68,3,85,heart,114,No
p50,blood,82,2,a72,blood,69,13,17,true,No,h56,45,76,blood,82,No
p50,blood,82,2,a84,bones,75,31,29,false,No,h32,18,10,brain,64,No
p50,blood,82,2,a38,brain,71,75,73,false,No,h89,3,75,bones,107,No
p50,blood,82,2,a14,blood,3,97,123,false,No,h8,37,94,blood,102,No
p50,blood,82,2,a26,brain,55,12,28,false,No,h53,82,87,brain,85,No
p50,blood,82,2,a17,blood,22,28,65,true,No,h41,1,93,bones,121,No
p50,blood,82,2,a29,heart,14,29,73,false,No,h63,13,53,heart,85,No
p50,blood,82,2,a81,brain,33,84,95,false,No,h84,43,39,heart,53,No
p50,blood,82,2,a93,brain,33,100,109,false,No,h90,57,2,bones,25,No
p50,blood,82,2,a19,heart,35,60,74,true,No,h75,66,45,heart,45,No
p50,blood,82,2,a90,bones,86,18,16,false,No,h87,50,73,blood,77,No
p50,blood,82,2,a91,brain,28,41,66,false,No,h44,85,39,blood,37,No
p50,blood,82,2,a16,heart,7,40,84,true,No,h60,42,95,blood,101,No
p50,blood,82,2,a70,blood,90,18,17,true,No,h3,94,17,heart,19,No
p50,blood,82,2,a9,blood,45,1,37,true,No,h86,100,72,bones,72,No
p50,blood,82,2,a82,blood,38,84,93,true,No,h99,53,69,heart,73,No
p50,blood,82,2,a28,brain,7,22,77,true,No,h72,72,47,blood,46,No
p50,blood,82,2,a98,bones,58,37,42,false,No,h96,97,45,blood,45,No
p50,blood,82,2,a94,blood,24,60,82,true,No,h98,5,53,blood,92,No
p50,blood,82,2,a86,heart,49,83,87,false,No,h5,74,83,heart,81,No
p50,blood,82,2,a5,blood,96,5,14,false,No,h13,5,13,blood,77,No
p50,blood,82,2,a74,brain,4,34,84,false,No,h25,21,27,bones,65,No
p50,blood,82,2,a36,blood,91,81,79,false,No,h37,1,96,blood,124,No
p50,blood,82,2,a50,brain,36,28,52,false,No,h49,7,35,brain,81,No
p50,blood,82,2,a48,heart,42,3,40,true,No,h33,89,9,brain,9,No
p50,blood,82,2,a62,brain,41,64,74,false,No,h9,38,67,heart,78,No
p50,blood,82,2,a12,bones,28,20,56,true,No,h21,58,96,blood,97,No
p50,blood,82,2,a24,bones,10,4,72,true,No,h45,59,39,brain,43,No
p50,blood,82,2,a56,brain,62,68,68,false,No,h57,32,68,heart,82,No
p50,blood,82,2,a68,brain,17,5,65,true,No,h69,87,1,brain,5,No
p50,blood,82,2,a44,bones,15,46,80,false,No,h19,51,17,heart,34,No
p50,blood,82,2,a32,bones,22,25,64,false,No,h15,64,15,blood,22,No
p50,blood,82,2,a20,brain,90,2,8,true,No,h29,55,14,bones,29,No
p50,blood,82,2,a40,bones,29,90,102,true,No,h17,12,72,bones,98,No
p50,blood,82,2,a46,blood,10,36,79,true,No,h27,26,89,heart,103,No
p50,blood,82,2,a58,heart,74,9,10,false,No,h76,16,64,heart,90,No
p50,blood,82,2,a34,bones,100,28,31,true,No,h64,45,80,bones,86,No
p50,blood,82,2,a22,bones,67,66,65,true,No,h7,49,14,blood,35,No
p50,blood,82,2,a76,heart,70,68,67,true,No,h39,86,17,heart,15,No
p50,blood,82,2,a3,bones,58,48,51,true,No,h40,12,34,blood,76,No
p50,blood,82,2,a64,bones,59,76,77,false,No,h52,56,95,heart,96,No
p50,blood,82,2,a66,heart,53,6,29,true,No,h43,87,70,heart,68,No
p50,blood,82,2,a52,brain,59,9,24,false,No,h31,58,55,brain,58,No
p50,blood,82,2,a78,heart,15,76,99,false,No,h67,78,42,heart,40,No
p50,blood,82,2,a54,blood,76,61,59,true,No,h55,43,20,bones,42,No
p50,blood,82,2,a1,brain,72,84,82,false,No,h4,24,86,bones,102,No
p50,blood,82,2,a42,blood,85,16,14,true,Yes,h100,84,9,brain,7,No
p50,blood,82,2,a30,blood,36,71,82,false,No,h92,31,11,heart,51,No
p50,blood,82,2,a43,heart,51,54,60,true,No,h80,73,60,blood,58,No
p50,blood,82,2,a31,bones,57,31,38,false,No,h79,89,97,bones,95,No
p50,blood,82,2,a7,heart,27,21,58,true,No,h94,10,87,bones,111,No
p50,blood,82,2,a80,brain,57,40,45,false,No,h88,2,12,brain,80,No
p50,blood,82,2,a92,blood,20,71,92,false,No,h74,97,56,blood,56,No
p50,blood,82,2,a18,heart,100,91,90,true,No,h6,82,96,blood,94,No
p50,blood,82,2,a88,blood,96,85,84,false,No,h20,86,3,bones,4,No
p50,blood,82,2,a10,brain,19,17,64,true,No,h51,70,13,heart,16,No
p50,blood,82,2,a39,brain,49,66,72,false,No,h77,31,70,bones,85,No
p50,blood,82,2,a27,blood,86,20,18,false,No,h65,33,34,blood,58,No
p50,blood,82,2,a71,bones,18,37,72,true,No,h82,46,6,heart,36,No
p50,blood,82,2,a83,heart,34,76,88,false,No,h83,31,98,heart,108,No
p50,blood,82,2,a15,heart,60,75,76,false,No,h95,95,9,bones,14,No
p50,blood,82,2,a95,bones,87,87,85,false,No,h71,61,94,blood,94,No
p50,blood,82,2,a69,bones,92,44,43,false,No,h73,46,23,heart,41,No
p50,blood,82,2,a45,heart,67,21,24,false,No,h85,34,40,blood,61,No
p50,blood,82,2,a57,heart,91,13,14,true,No,h97,88,56,heart,54,No
p50,blood,82,2,a33,blood,58,95,96,false,No,h1,84,58,heart,56,No
p50,blood,82,2,a21,brain,37,15,46,true,No,h61,100,33,brain,35,No
p50,blood,82,2,a49,brain,21,10,61,true,No,h2,6,23,blood,78,No
p50,blood,82,2,a37,heart,87,47,45,true,No,h62,11,79,heart,104,No
p50,blood,82,2,a61,heart,69,6,13,true,No,h91,9,18,blood,74,No
p50,blood,82,2,a13,heart,28,6,54,true,No,h66,67,49,brain,49,No
p50,blood,82,2,a73,bones,17,2,65,true,No,h78,96,95,bones,94,No
p50,blood,82,2,a25,blood,61,59,60,true,No,h30,73,100,blood,98,No
p50,blood,82,2,a97,brain,8,93,117,false,No,h54,21,12,blood,61,No
p50,blood,82,2,a85,heart,94,20,21,true,No,h42,57,88,heart,89,No
p50,blood,82,2,a8,heart,36,100,108,false,No,h46,90,6,blood,8,Yes
p50,blood,82,2,a99,bones,33,27,55,true,No,h58,21,39,blood,71,No
p50,blood,82,2,a87,bones,5,89,116,true,No,h10,88,67,bones,65,No
p50,blood,82,2,a75,heart,4,63,99,true,No,h36,33,51,heart,69,No
p50,blood,82,2,a6,brain,31,56,74,false,No,h48,80,75,bones,73,No
p50,blood,82,2,a63,blood,7,5,75,true,No,h34,63,39,brain,41,No
p50,blood,82,2,a89,bones,30,31,59,true,No,h22,70,25,brain,25,No
p50,blood,82,2,a4,heart,15,61,89,false,No,h38,28,37,brain,64,No
p50,blood,82,2,a77,bones,28,51,72,true,No,h12,20,61,heart,85,No
p50,blood,82,2,a100,blood,25,7,57,true,No,h24,51,2,blood,31,No
p50,blood,82,2,a65,brain,67,75,74,false,No,h14,2,3,blood,80,No
p50,blood,82,2,a53,brain,45,75,81,false,No,h18,58,34,blood,40,No
p50,blood,82,2,a79,bones,49,50,58,true,No,h26,27,58,bones,78,No
p50,blood,82,2,a41,bones,8,81,108,true,No,h16,84,55,blood,53,No
p50,blood,82,2,a2,blood,81,80,78,false,No,h28,52,11,heart,31,No
p50,blood,82,2,a55,blood,55,82,84,true,No,h50,100,49,blood,50,No
p50,blood,82,2,a67,heart,29,54,74,true,No,h70,53,77,blood,80,No
p51,heart,87,63,a96,blood,29,39,62,true,No,h35,56,37,brain,40,No
p51,heart,87,63,a47,brain,81,56,9,false,No,h23,36,47,brain,53,No
p51,heart,87,63,a51,brain,53,8,64,false,No,h47,79,62,blood,8,No
p51,heart,87,63,a59,brain,2,44,87,true,No,h59,31,38,bones,61,No
p51,heart,87,63,a23,bones,84,33,30,false,No,h93,9,89,brain,82,No
p51,heart,87,63,a11,bones,64,48,27,true,No,h11,7,26,brain,88,No
p51,heart,87,63,a35,bones,79,5,58,false,No,h81,64,61,brain,23,No
p51,heart,87,63,a60,brain,70,40,28,false,No,h68,3,85,heart,86,No
p51,heart,87,63,a72,blood,69,13,53,true,No,h56,45,76,blood,43,No
p51,heart,87,63,a84,bones,75,31,34,false,No,h20,86,3,bones,60,No
p51,heart,87,63,a38,brain,71,75,20,false,No,h44,85,39,blood,24,No
p51,heart,87,63,a14,blood,3,97,90,false,No,h32,18,10,brain,87,No
p51,heart,87,63,a26,brain,55,12,60,false,No,h90,57,2,bones,67,No
p51,heart,87,63,a17,blood,22,28,73,true,No,h6,82,96,blood,33,No
p51,heart,87,63,a29,heart,14,29,80,false,No,h89,3,75,bones,84,No
p51,heart,87,63,a81,brain,33,84,57,false,No,h87,50,73,blood,38,No
p51,heart,87,63,a93,brain,33,100,65,false,No,h51,70,13,heart,52,No
p51,heart,87,63,a19,heart,35,60,52,true,No,h75,66,45,heart,27,No
p51,heart,87,63,a90,bones,86,18,45,false,No,h63,13,53,heart,74,No
p51,heart,87,63,a91,brain,28,41,62,false,No,h53,82,87,brain,24,No
p51,heart,87,63,a16,heart,7,40,83,true,No,h77,31,70,bones,56,No
p51,heart,87,63,a70,blood,90,18,45,true,No,h41,1,93,bones,91,No
p51,heart,87,63,a9,blood,45,1,74,true,No,h65,33,34,blood,61,No
p51,heart,87,63,a82,blood,38,84,53,true,No,h84,43,39,heart,50,No
p51,heart,87,63,a28,brain,7,22,89,true,No,h96,97,45,blood,20,No
p51,heart,87,63,a98,bones,58,37,38,false,No,h60,42,95,blood,55,No
p51,heart,87,63,a94,blood,24,60,63,true,No,h86,100,72,bones,15,No
p51,heart,87,63,a86,heart,49,83,42,false,No,h3,94,17,heart,46,No
p51,heart,87,63,a5,blood,96,5,58,false,No,h72,72,47,blood,21,No
p51,heart,87,63,a74,brain,4,34,87,false,No,h99,53,69,heart,34,No
p51,heart,87,63,a36,blood,91,81,18,false,No,h74,97,56,blood,12,No
p51,heart,87,63,a50,brain,36,28,61,false,No,h98,5,53,blood,82,No
p51,heart,87,63,a48,heart,42,3,75,true,No,h8,37,94,blood,58,No
p51,heart,87,63,a62,brain,41,64,46,false,No,h5,74,83,heart,23,No
p51,heart,87,63,a12,bones,28,20,73,true,No,h13,5,13,blood,96,No
p51,heart,87,63,a24,bones,10,4,97,true,No,h25,21,27,bones,75,No
p51,heart,87,63,a56,brain,62,68,25,false,No,h37,1,96,blood,92,No
p51,heart,87,63,a68,brain,17,5,90,true,No,h49,7,35,brain,84,No
p51,heart,87,63,a44,bones,15,46,73,false,No,h33,89,9,brain,54,No
p51,heart,87,63,a32,bones,22,25,75,false,No,h45,59,39,brain,36,No
p51,heart,87,63,a20,brain,90,2,61,true,No,h9,38,67,heart,49,No
p51,heart,87,63,a40,bones,29,90,63,true,No,h21,58,96,blood,43,No
p51,heart,87,63,a46,blood,10,36,81,true,No,h57,32,68,heart,55,No
p51,heart,87,63,a58,heart,74,9,55,false,No,h69,87,1,brain,62,No
p51,heart,87,63,a34,bones,100,28,37,true,No,h19,51,17,heart,58,No
p51,heart,87,63,a22,bones,67,66,20,true,No,h15,64,15,blood,53,No
p51,heart,87,63,a76,heart,70,68,17,true,No,h29,55,14,bones,58,No
p51,heart,87,63,a3,bones,58,48,32,true,No,h17,12,72,bones,75,No
p51,heart,87,63,a64,bones,59,76,30,false,No,h27,26,89,heart,66,No
p51,heart,87,63,a52,brain,59,9,60,false,No,h39,86,17,heart,46,No
p51,heart,87,63,a66,heart,53,6,66,true,No,h76,16,64,heart,71,No
p51,heart,87,63,a78,heart,15,76,73,false,No,h64,45,80,bones,45,No
p51,heart,87,63,a54,blood,76,61,11,true,No,h7,49,14,blood,62,No
p51,heart,87,63,a1,brain,72,84,25,false,No,h88,2,12,brain,99,No
p51,heart,87,63,a42,blood,85,16,47,false,No,h40,12,34,blood,80,No
p51,heart,87,63,a30,blood,36,71,51,false,No,h52,56,95,heart,44,No
p51,heart,87,63,a43,heart,51,54,37,true,No,h43,87,70,heart,7,No
p51,heart,87,63,a31,bones,57,31,43,false,No,h31,58,55,brain,30,No
p51,heart,87,63,a7,heart,27,21,73,true,No,h67,78,42,heart,22,No
p51,heart,87,63,a80,brain,57,40,37,false,No,h55,43,20,bones,61,No
p51,heart,87,63,a92,blood,20,71,67,false,No,h100,84,9,brain,54,No
p51,heart,87,63,a18,heart,100,91,30,true,No,h4,24,86,bones,67,No
p51,heart,87,63,a88,blood,96,85,23,false,No,h92,31,11,heart,76,No
p51,heart,87,63,a10,brain,19,17,82,true,No,h80,73,60,blood,14,No
p51,heart,87,63,a39,brain,49,66,38,false,No,h79,89,97,bones,34,No
p51,heart,87,63,a27,blood,86,20,43,false,No,h94,10,87,bones,80,No
p51,heart,87,63,a71,bones,18,37,73,true,No,h82,46,6,heart,70,No
p51,heart,87,63,a83,heart,34,76,54,false,No,h70,53,77,blood,36,No
p51,heart,87,63,a15,heart,60,75,29,false,No,h73,46,23,heart,57,No
p51,heart,87,63,a95,bones,87,87,24,false,No,h85,34,40,blood,57,No
p51,heart,87,63,a69,bones,92,44,19,false,No,h97,88,56,heart,7,No
p51,heart,87,63,a45,heart,67,21,46,false,No,h1,84,58,heart,5,Yes
p51,heart,87,63,a57,heart,91,13,50,true,No,h83,31,98,heart,66,No
p51,heart,87,63,a33,blood,58,95,43,false,No,h95,95,9,bones,54,No
p51,heart,87,63,a21,brain,37,15,69,true,No,h2,6,23,blood,90,No
p51,heart,87,63,a49,brain,21,10,84,true,No,h71,61,94,blood,40,No
p51,heart,87,63,a37,heart,87,47,16,true,Yes,h61,100,33,brain,32,No
p51,heart,87,63,a61,heart,69,6,59,true,No,h50,100,49,blood,19,No
p51,heart,87,63,a13,heart,28,6,82,true,No,h62,11,79,heart,77,No
p51,heart,87,63,a73,bones,17,2,92,true,No,h91,9,18,blood,90,No
p51,heart,87,63,a25,blood,61,59,26,true,No,h78,96,95,bones,33,No
p51,heart,87,63,a97,brain,8,93,84,false,No,h66,67,49,brain,24,No
p51,heart,87,63,a85,heart,94,20,43,true,No,h54,21,12,blood,83,No
p51,heart,87,63,a8,heart,36,100,63,false,No,h30,73,100,blood,39,No
